key,namespace_l2,locale_count,sample_value,locales
pages.perms.menu.marketingIntel.totalRevContrib,pages.perms,14,Total Rev Contrib,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.perms.menu.marketingIntel.newCustPct,pages.perms,14,New Cust Pct,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.perms.menu.marketingIntel.scale,pages.perms,14,Scale,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.perms.menu.marketingIntel.purchase,pages.perms,14,✅ Purchase Complete,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.perms.menu.marketingIntel.convRate,pages.perms,14,Conversion Rate,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.perms.menu.marketingIntel.investment,pages.perms,14,Investment,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.perms.menu.marketingIntel.verdict,pages.perms,14,Verdict,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.perms.menu.marketingIntel.verdictGood,pages.perms,14,Verdict Good,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.perms.menu.marketingIntel.verdictOk,pages.perms,14,Normal,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.perms.menu.marketingIntel.verdictBad,pages.perms,14,Verdict Bad,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.perms.menu.marketingIntel.kpiMetric,pages.perms,14,Kpi Metric,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.perms.menu.marketingIntel.kpiCat,pages.perms,14,Classification,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.perms.menu.marketingIntel.kpiWeight,pages.perms,14,Weight,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.perms.menu.marketingIntel.kpiContrib,pages.perms,14,Kpi Contrib,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.perms.menu.marketingIntel.kpiContribSub,pages.perms,14,Kpi Contrib Sub,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.perms.menu.marketingIntel.dimTime,pages.perms,14,Dim Time,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.perms.menu.marketingIntel.dimCustomer,pages.perms,14,Dim Customer,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.perms.menu.marketingIntel.runAI,pages.perms,14,Run A I,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.perms.menu.marketingIntel.analyzing,pages.perms,14,Analyzing...,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.perms.menu.marketingIntel.confLabel,pages.perms,14,Conf Label,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.perms.menu.marketingIntel.expRoas,pages.perms,14,Exp Roas,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.perms.menu.marketingIntel.effort,pages.perms,14,Effort,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.perms.menu.marketingIntel.reasonLabel,pages.perms,14,📌,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.perms.menu.marketingIntel.statusActive,pages.perms,14,Active,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.perms.menu.marketingIntel.statusRejected,pages.perms,14,Rejected,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.perms.menu.marketingIntel.effect,pages.perms,14,Effect,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.perms.menu.marketingIntel.confidence,pages.perms,14,Reliability,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.perms.menu.marketingIntel.approve,pages.perms,14,Approved,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.perms.menu.marketingIntel.reject,pages.perms,14,❌ Reject,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.perms.menu.marketingIntel.execute,pages.perms,14,Execute,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.perms.menu.marketingIntel.running,pages.perms,14,Running,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.perms.menu.marketingIntel.logApproved,pages.perms,14,✅ [Approve],"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.perms.menu.marketingIntel.logRejected,pages.perms,14,Log Rejected,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.perms.menu.marketingIntel.logExecuted,pages.perms,14,Log Executed,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.perms.menu.marketingIntel.adProduct,pages.perms,14,Ad Product,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.perms.menu.marketingIntel.adTargetPh,pages.perms,14,Ad Target Ph,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.perms.menu.marketingIntel.adRegenerate,pages.perms,14,Ad Regenerate,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.perms.menu.approvals.action,pages.perms,14,Action,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.perms.menu.approvals.statusPending,pages.perms,14,Pending,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.perms.menu.approvals.statusApproved,pages.perms,14,Approved,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.perms.menu.approvals.statusExecuted,pages.perms,14,Executed,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.perms.menu.approvals.statusRejected,pages.perms,14,Rejected,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.perms.menu.approvals.btnApprove,pages.perms,14,Approve,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.perms.menu.approvals.btnReject,pages.perms,14,Reject,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.perms.menu.approvals.btnExecute,pages.perms,14,Execute,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.perms.menu.approvals.executeDone,pages.perms,14,Executed,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.perms.menu.writeback.frequency,pages.perms,14,Max Frequency,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.perms.menu.writeback.active,pages.perms,14,Active,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.perms.menu.connectors.notConnected,pages.perms,14,Not Connected,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.perms.menu.connectors.connect,pages.perms,14,Connect,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.perms.menu.connectors.disconnect,pages.perms,14,Disconnect,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.report.frequency,pages.report,14,Max Frequency,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.mobile.coupon.successBanner,pages.mobile,14,🎉,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.mobile.helpPanel.staticHelp.connectors.tips,pages.mobile,10,0,"en,ja,zh,zh-TW,es,fr,de,id,th,vi"
pages.mobile.helpPanel.staticHelp.smsMarketing.tips,pages.mobile,10,0,"en,ja,zh,zh-TW,es,fr,de,id,th,vi"
pages.cmpVal.aiPredict.kpi.tab.customers,pages.cmpVal,14,👤,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.units.items,pages.units,14, items,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.menu.channelKpi.runAi,pages.menu,14,Run AI Analysis,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.menu.marketingIntel.badgeAiRec,pages.menu,14,Badge Ai Rec,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.menu.marketingIntel.todayAdSpend,pages.menu,14,Today Ad Spend,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.menu.marketingIntel.summaryOrders,pages.menu,14,Summary Orders,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.menu.marketingIntel.tabKpi,pages.menu,14,Tab Kpi,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.menu.marketingIntel.funnelImp,pages.menu,14,Impressions,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.menu.marketingIntel.funnelOrders,pages.menu,14,Purchase,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.menu.marketingIntel.funnelSpend,pages.menu,14,Total Ad Spend,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.menu.marketingIntel.finalCvr,pages.menu,14,Final Cvr,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.menu.marketingIntel.adSpend,pages.menu,14,Ad Spend,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.menu.marketingIntel.cvr,pages.menu,14,Conversion Rate,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.menu.marketingIntel.aov,pages.menu,14,Aov,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.menu.marketingIntel.totalRevContrib,pages.menu,14,Total Rev Contrib,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.menu.marketingIntel.newCustPct,pages.menu,14,New Cust Pct,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.menu.marketingIntel.scale,pages.menu,14,Scale,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.menu.marketingIntel.purchase,pages.menu,14,✅ Purchase Complete,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.menu.marketingIntel.convRate,pages.menu,14,Conversion Rate,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.menu.marketingIntel.investment,pages.menu,14,Investment,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.menu.marketingIntel.verdict,pages.menu,14,Verdict,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.menu.marketingIntel.verdictGood,pages.menu,14,Verdict Good,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.menu.marketingIntel.verdictOk,pages.menu,14,Normal,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.menu.marketingIntel.verdictBad,pages.menu,14,Verdict Bad,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.menu.marketingIntel.kpiMetric,pages.menu,14,Kpi Metric,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.menu.marketingIntel.kpiCat,pages.menu,14,Classification,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.menu.marketingIntel.kpiWeight,pages.menu,14,Weight,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.menu.marketingIntel.kpiContrib,pages.menu,14,Kpi Contrib,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.menu.marketingIntel.kpiContribSub,pages.menu,14,Kpi Contrib Sub,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.menu.marketingIntel.dimTime,pages.menu,14,Dim Time,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.menu.marketingIntel.dimCustomer,pages.menu,14,Dim Customer,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.menu.marketingIntel.runAI,pages.menu,14,Run A I,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.menu.marketingIntel.analyzing,pages.menu,14,Analyzing...,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.menu.marketingIntel.confLabel,pages.menu,14,Conf Label,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.menu.marketingIntel.expRoas,pages.menu,14,Exp Roas,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.menu.marketingIntel.effort,pages.menu,14,Effort,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.menu.marketingIntel.reasonLabel,pages.menu,14,📌,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.menu.marketingIntel.statusActive,pages.menu,14,Active,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.menu.marketingIntel.statusRejected,pages.menu,14,Rejected,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.menu.marketingIntel.effect,pages.menu,14,Effect,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.menu.marketingIntel.confidence,pages.menu,14,Reliability,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.menu.marketingIntel.approve,pages.menu,14,Approved,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.menu.marketingIntel.reject,pages.menu,14,❌ Reject,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.menu.marketingIntel.execute,pages.menu,14,Execute,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.menu.marketingIntel.running,pages.menu,14,Running,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.menu.marketingIntel.logApproved,pages.menu,14,✅ [Approve],"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.menu.marketingIntel.logRejected,pages.menu,14,Log Rejected,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.menu.marketingIntel.logExecuted,pages.menu,14,Log Executed,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.menu.marketingIntel.adProduct,pages.menu,14,Ad Product,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.menu.marketingIntel.adTargetPh,pages.menu,14,Ad Target Ph,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.menu.marketingIntel.adRegenerate,pages.menu,14,Ad Regenerate,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.menu.approvals.action,pages.menu,14,Action,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.menu.approvals.statusPending,pages.menu,14,Pending,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.menu.approvals.statusApproved,pages.menu,14,Approved,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.menu.approvals.statusExecuted,pages.menu,14,Executed,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.menu.approvals.statusRejected,pages.menu,14,Rejected,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.menu.approvals.btnApprove,pages.menu,14,Approve,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.menu.approvals.btnReject,pages.menu,14,Reject,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.menu.approvals.btnExecute,pages.menu,14,Execute,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.menu.approvals.executeDone,pages.menu,14,Executed,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.menu.writeback.frequency,pages.menu,14,Max Frequency,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.menu.writeback.active,pages.menu,14,Active,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.menu.connectors.notConnected,pages.menu,14,Not Connected,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.menu.connectors.connect,pages.menu,14,Connect,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.menu.connectors.disconnect,pages.menu,14,Disconnect,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.marketingIntel.funnelOrders,pages.marketingIntel,14,Orders,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.marketingIntel.adSpend,pages.marketingIntel,14,Ad Spend,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.marketingIntel.runAI,pages.marketingIntel,14,Run A I,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.marketingIntel.reasonLabel,pages.marketingIntel,14,📌,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.marketingIntel.statusPending,pages.marketingIntel,14,Pending,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.marketingIntel.statusApproved,pages.marketingIntel,14,Approved,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.marketingIntel.statusRejected,pages.marketingIntel,14,Rejected,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.marketingIntel.action,pages.marketingIntel,14,Action,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.marketingIntel.rejected,pages.marketingIntel,14,✗ Rejected,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.marketingIntel.channelKpi.tabRoles,pages.marketingIntel,14,2. Role Assignment,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.marketingIntel.channelKpi.tabSetup,pages.marketingIntel,14,3. Goal Setup,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.marketingIntel.channelKpi.tabSns,pages.marketingIntel,14,4. SNS Setup,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.marketingIntel.channelKpi.tabTargets,pages.marketingIntel,14,7. Target Activation,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.marketingIntel.approvals.statusPending,pages.marketingIntel,14,Pending,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.marketingIntel.approvals.statusApproved,pages.marketingIntel,14,Approved,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.marketingIntel.approvals.statusExecuted,pages.marketingIntel,14,Executed,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.marketingIntel.approvals.statusRejected,pages.marketingIntel,14,Rejected,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.marketingIntel.approvals.btnApprove,pages.marketingIntel,14,Approve,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.marketingIntel.approvals.btnReject,pages.marketingIntel,14,Reject,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.marketingIntel.approvals.btnExecute,pages.marketingIntel,14,Execute,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.marketingIntel.approvals.executeDone,pages.marketingIntel,14,Executed,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.marketingIntel.approvals.tabAudit,pages.marketingIntel,14,Audit History,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.marketingIntel.approvals.tabSettings,pages.marketingIntel,14,Settings,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.marketingIntel.approvals.totalAudit,pages.marketingIntel,14,Audit Count,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.marketingIntel.approvals.auditApproved,pages.marketingIntel,14,Approved,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.marketingIntel.approvals.cfgRequire2fa,pages.marketingIntel,14,2FA Verification,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.marketingIntel.approvals.cfgSlackNotify,pages.marketingIntel,14,Slack Notifications,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.marketingIntel.approvals.cfgExecDelay,pages.marketingIntel,14,Execution Delay,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.marketingIntel.approvals.cfgChanged,pages.marketingIntel,14,Setting changed,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.marketingIntel.approvals.enabled,pages.marketingIntel,14,Enabled,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.marketingIntel.approvals.disabled,pages.marketingIntel,14,Disabled,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.marketingIntel.approvals.badgePending,pages.marketingIntel,14,Pending,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.marketingIntel.approvals.syncInventory,pages.marketingIntel,14,Inventory,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.marketingIntel.approvals.syncOrders,pages.marketingIntel,14,Orders,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.marketingIntel.approvals.syncBudgets,pages.marketingIntel,14,Budgets,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.marketingIntel.connectors.notConnected,pages.marketingIntel,14,Not Connected,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.marketingIntel.connectors.connect,pages.marketingIntel,14,Connect,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.marketingIntel.connectors.disconnect,pages.marketingIntel,14,Disconnect,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.marketingIntel.auditLog.colTime,pages.marketingIntel,14,Time,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.marketingIntel.auditLog.colResult,pages.marketingIntel,14,Result,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.marketingIntel.sidebar.footerLine2,pages.marketingIntel,14,Settlement OS · v423.0.0,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.marketingIntel.aiPredict.channelKpiPage.runAi,pages.marketingIntel,14,Run AI Analysis,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.marketingIntel.aiPredict.influencerUGC.txt_부정키워드Top5_16,pages.marketingIntel,14,Txt_부정키워드 op5_16,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.marketingIntel.aiPredict.influencerUGC.txt_부정키워드급증10건_17,pages.marketingIntel,14,Txt_부정키워드급증10건_17,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.marketingIntel.aiPredict.influencerUGC.txt_리뷰피드_18,pages.marketingIntel,14,Txt_리뷰피드_18,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.marketingIntel.aiPredict.influencerUGC.txt_All감성_19,pages.marketingIntel,14,Txt_ ll감성_19,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.marketingIntel.aiPredict.influencerUGC.txt_CS대응_23,pages.marketingIntel,14,Txt_  대응_23,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.marketingIntel.aiPredict.influencerUGC.txt_AI인플루언서평가A_25,pages.marketingIntel,14,Txt_  인플루언서평가 _25,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.marketingIntel.aiPredict.influencerUGC.txt_평가항목per점Co_26,pages.marketingIntel,14,Txt_평가항목per점 o_26,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.marketingIntel.aiPredict.influencerUGC.txt_실적_27,pages.marketingIntel,14,Txt_실적_27,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.marketingIntel.aiPredict.influencerUGC.txt_강점_28,pages.marketingIntel,14,Txt_강점_28,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.marketingIntel.aiPredict.influencerUGC.txt_개선포인트_29,pages.marketingIntel,14,Txt_개선포인트_29,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.marketingIntel.aiPredict.influencerUGC.txt_AI적정Commis_30,pages.marketingIntel,14,Txt_  적정 ommis_30,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.marketingIntel.aiPredict.influencerUGC.txt_지역연령성per참여_31,pages.marketingIntel,14,Txt_지역연령성per참여_31,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.marketingIntel.aiPredict.influencerUGC.txt_지역연령성per참여_34,pages.marketingIntel,14,Txt_지역연령성per참여_34,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.marketingIntel.aiPredict.influencerUGC.txt_평가대상Creato_36,pages.marketingIntel,14,Txt_평가대상 reato_36,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.marketingIntel.aiPredict.influencerUGC.txt_AI평가RunBut_37,pages.marketingIntel,14,Txt_  평가 un ut_37,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
pages.marketingIntel.aiPredict.influencerUGC.txt_포트폴리오종합Ana_38,pages.marketingIntel,14,Txt_포트폴리오종합 na_38,"en,ja,zh,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
