leaf_signature,parent,full_key,value,locale_count
mr.pfColPlatform,pages.marketingIntel.influencer,pages.marketingIntel.influencer.mr.pfColPlatform,Pf Platform,3
mr.pfColCommission,crm.contentCal,crm.contentCal.mr.pfColCommission,Pf Commission,12
mr.pfColCommission,pages.marketingIntel.influencer,pages.marketingIntel.influencer.mr.pfColCommission,Pf Commission,3
mr.pfColCycle,crm.contentCal,crm.contentCal.mr.pfColCycle,Pf Cycle,12
mr.pfColCycle,pages.marketingIntel.influencer,pages.marketingIntel.influencer.mr.pfColCycle,Pf Cycle,3
mr.pfColCurrency,crm.contentCal,crm.contentCal.mr.pfColCurrency,Pf Currency,12
mr.pfColCurrency,pages.marketingIntel.influencer,pages.marketingIntel.influencer.mr.pfColCurrency,Pf Currency,3
mr.pfColVat,crm.contentCal,crm.contentCal.mr.pfColVat,Pf Vat,12
mr.pfColVat,pages.marketingIntel.influencer,pages.marketingIntel.influencer.mr.pfColVat,Pf Vat,3
mr.pfColRoas,crm.contentCal,crm.contentCal.mr.pfColRoas,Pf Roas,12
mr.pfColRoas,pages.marketingIntel.influencer,pages.marketingIntel.influencer.mr.pfColRoas,Pf Roas,3
mr.pfColStatus,crm.contentCal,crm.contentCal.mr.pfColStatus,Pf Status,12
mr.pfColStatus,pages.marketingIntel.influencer,pages.marketingIntel.influencer.mr.pfColStatus,Pf Status,3
mr.pfChangeValue,crm.contentCal,crm.contentCal.mr.pfChangeValue,Pf Change Value,12
mr.pfChangeValue,pages.marketingIntel.influencer,pages.marketingIntel.influencer.mr.pfChangeValue,Pf Change Value,3
mr.pfSubtitle,crm.contentCal,crm.contentCal.mr.pfSubtitle,Pf Subtitle,12
mr.pfSubtitle,pages.marketingIntel.influencer,pages.marketingIntel.influencer.mr.pfSubtitle,Pf Subtitle,3
mr.pfColAction,crm.contentCal,crm.contentCal.mr.pfColAction,Pf Action,12
mr.pfColAction,pages.marketingIntel.influencer,pages.marketingIntel.influencer.mr.pfColAction,Pf Action,3
mr.pfActive,crm.contentCal,crm.contentCal.mr.pfActive,Pf Active,12
mr.pfActive,pages.marketingIntel.influencer,pages.marketingIntel.influencer.mr.pfActive,Pf Active,3
mr.pfInactive,crm.contentCal,crm.contentCal.mr.pfInactive,Pf Inactive,12
mr.pfInactive,pages.marketingIntel.influencer,pages.marketingIntel.influencer.mr.pfInactive,Pf Inactive,3
mr.pfSavePropose,crm.contentCal,crm.contentCal.mr.pfSavePropose,Pf Save Propose,12
mr.pfSavePropose,pages.marketingIntel.influencer,pages.marketingIntel.influencer.mr.pfSavePropose,Pf Save Propose,3
mr.pfCancel,crm.contentCal,crm.contentCal.mr.pfCancel,Pf Cancel,12
mr.pfCancel,pages.marketingIntel.influencer,pages.marketingIntel.influencer.mr.pfCancel,Pf Cancel,3
mr.pfEdit,crm.contentCal,crm.contentCal.mr.pfEdit,Pf Edit,12
mr.pfEdit,pages.marketingIntel.influencer,pages.marketingIntel.influencer.mr.pfEdit,Pf Edit,3
mr.dedChange,crm.contentCal,crm.contentCal.mr.dedChange,Ded Change,12
mr.dedChange,pages.marketingIntel.influencer,pages.marketingIntel.influencer.mr.dedChange,Ded Change,3
mr.dedDeleteConfirm,crm.contentCal,crm.contentCal.mr.dedDeleteConfirm,Ded Delete Confirm,12
mr.dedDeleteConfirm,pages.marketingIntel.influencer,pages.marketingIntel.influencer.mr.dedDeleteConfirm,Ded Delete Confirm,3
mr.dedDelete,crm.contentCal,crm.contentCal.mr.dedDelete,Ded Delete,12
mr.dedDelete,pages.marketingIntel.influencer,pages.marketingIntel.influencer.mr.dedDelete,Ded Delete,3
mr.dedSharedRate,crm.contentCal,crm.contentCal.mr.dedSharedRate,Ded Shared Rate,12
mr.dedSharedRate,pages.marketingIntel.influencer,pages.marketingIntel.influencer.mr.dedSharedRate,Ded Shared Rate,3
mr.dedAllPlatform,crm.contentCal,crm.contentCal.mr.dedAllPlatform,Ded All Platform,12
mr.dedAllPlatform,pages.marketingIntel.influencer,pages.marketingIntel.influencer.mr.dedAllPlatform,Ded All Platform,3
mr.dedAllPayer,crm.contentCal,crm.contentCal.mr.dedAllPayer,Ded All Payer,12
mr.dedAllPayer,pages.marketingIntel.influencer,pages.marketingIntel.influencer.mr.dedAllPayer,Ded All Payer,3
mr.dedSeller,crm.contentCal,crm.contentCal.mr.dedSeller,Ded Seller,12
mr.dedSeller,pages.marketingIntel.influencer,pages.marketingIntel.influencer.mr.dedSeller,Ded Seller,3
mr.dedPlatform,crm.contentCal,crm.contentCal.mr.dedPlatform,Ded Platform,12
mr.dedPlatform,pages.marketingIntel.influencer,pages.marketingIntel.influencer.mr.dedPlatform,Ded Platform,3
mr.dedAdd,crm.contentCal,crm.contentCal.mr.dedAdd,Ded Add,12
mr.dedAdd,pages.marketingIntel.influencer,pages.marketingIntel.influencer.mr.dedAdd,Ded Add,3
mr.dedColPlatform,crm.contentCal,crm.contentCal.mr.dedColPlatform,Ded Platform,12
mr.dedColPlatform,pages.marketingIntel.influencer,pages.marketingIntel.influencer.mr.dedColPlatform,Ded Platform,3
mr.dedColCategory,crm.contentCal,crm.contentCal.mr.dedColCategory,Ded Category,12
mr.dedColCategory,pages.marketingIntel.influencer,pages.marketingIntel.influencer.mr.dedColCategory,Ded Category,3
mr.dedColName,crm.contentCal,crm.contentCal.mr.dedColName,Ded Name,12
mr.dedColName,pages.marketingIntel.influencer,pages.marketingIntel.influencer.mr.dedColName,Ded Name,3
mr.dedColRate,crm.contentCal,crm.contentCal.mr.dedColRate,Ded Rate,12
mr.dedColRate,pages.marketingIntel.influencer,pages.marketingIntel.influencer.mr.dedColRate,Ded Rate,3
mr.dedSellerShareDesc,crm.contentCal,crm.contentCal.mr.dedSellerShareDesc,Ded Seller Share,12
mr.dedSellerShareDesc,pages.marketingIntel.influencer,pages.marketingIntel.influencer.mr.dedSellerShareDesc,Ded Seller Share,3
mr.dedSave,crm.contentCal,crm.contentCal.mr.dedSave,Ded Save,12
mr.dedSave,pages.marketingIntel.influencer,pages.marketingIntel.influencer.mr.dedSave,Ded Save,3
mr.dedEmptyTitle,crm.contentCal,crm.contentCal.mr.dedEmptyTitle,Ded Empty Title,12
mr.dedEmptyTitle,pages.marketingIntel.influencer,pages.marketingIntel.influencer.mr.dedEmptyTitle,Ded Empty Title,3
mr.dedEmptyDesc,crm.contentCal,crm.contentCal.mr.dedEmptyDesc,Ded Empty,12
mr.dedEmptyDesc,pages.marketingIntel.influencer,pages.marketingIntel.influencer.mr.dedEmptyDesc,Ded Empty,3
mr.dedColPayer,crm.contentCal,crm.contentCal.mr.dedColPayer,Ded Payer,12
mr.dedColPayer,pages.marketingIntel.influencer,pages.marketingIntel.influencer.mr.dedColPayer,Ded Payer,3
mr.dedColSellerPct,crm.contentCal,crm.contentCal.mr.dedColSellerPct,Ded Seller Pct,12
mr.dedColSellerPct,pages.marketingIntel.influencer,pages.marketingIntel.influencer.mr.dedColSellerPct,Ded Seller Pct,3
mr.dedColBase,crm.contentCal,crm.contentCal.mr.dedColBase,Ded Base,12
mr.dedColBase,pages.marketingIntel.influencer,pages.marketingIntel.influencer.mr.dedColBase,Ded Base,3
mr.dedColNote,crm.contentCal,crm.contentCal.mr.dedColNote,Ded Note,12
mr.dedColNote,pages.marketingIntel.influencer,pages.marketingIntel.influencer.mr.dedColNote,Ded Note,3
mr.dedColAction,crm.contentCal,crm.contentCal.mr.dedColAction,Ded Action,12
mr.dedColAction,pages.marketingIntel.influencer,pages.marketingIntel.influencer.mr.dedColAction,Ded Action,3
mr.dedBaseTotalRevenue,crm.contentCal,crm.contentCal.mr.dedBaseTotalRevenue,Ded Base Total Revenue,12
mr.dedBaseTotalRevenue,pages.marketingIntel.influencer,pages.marketingIntel.influencer.mr.dedBaseTotalRevenue,Ded Base Total Revenue,3
mr.dedBaseAdSpend,crm.contentCal,crm.contentCal.mr.dedBaseAdSpend,Ded Base Ad Spend,12
mr.dedBaseAdSpend,pages.marketingIntel.influencer,pages.marketingIntel.influencer.mr.dedBaseAdSpend,Ded Base Ad Spend,3
pxl.secAlert,crm.contentCal,crm.contentCal.pxl.secAlert,Sec Alert,12
pxl.secAlert,pages.marketingIntel.influencer,pages.marketingIntel.influencer.pxl.secAlert,Sec Alert,3
pxl.secBlocked,crm.contentCal,crm.contentCal.pxl.secBlocked,Sec Blocked,12
pxl.secBlocked,pages.marketingIntel.influencer,pages.marketingIntel.influencer.pxl.secBlocked,Sec Blocked,3
pxl.secTotal,crm.contentCal,crm.contentCal.pxl.secTotal,Sec Total,12
pxl.secTotal,pages.marketingIntel.influencer,pages.marketingIntel.influencer.pxl.secTotal,Sec Total,3
pxl.loading,crm.contentCal,crm.contentCal.pxl.loading,Loading,12
pxl.loading,pages.marketingIntel.influencer,pages.marketingIntel.influencer.pxl.loading,Loading,3
pxl.funnelVisit,crm.contentCal,crm.contentCal.pxl.funnelVisit,Funnel Visit,12
pxl.funnelVisit,pages.marketingIntel.influencer,pages.marketingIntel.influencer.pxl.funnelVisit,Funnel Visit,3
pxl.funnelProduct,crm.contentCal,crm.contentCal.pxl.funnelProduct,Funnel Product,12
pxl.funnelProduct,pages.marketingIntel.influencer,pages.marketingIntel.influencer.pxl.funnelProduct,Funnel Product,3
pxl.funnelCart,crm.contentCal,crm.contentCal.pxl.funnelCart,Funnel Cart,12
pxl.funnelCart,pages.marketingIntel.influencer,pages.marketingIntel.influencer.pxl.funnelCart,Funnel Cart,3
pxl.funnelCheckout,crm.contentCal,crm.contentCal.pxl.funnelCheckout,Funnel Checkout,12
pxl.funnelCheckout,pages.marketingIntel.influencer,pages.marketingIntel.influencer.pxl.funnelCheckout,Funnel Checkout,3
pxl.funnelPurchase,crm.contentCal,crm.contentCal.pxl.funnelPurchase,Funnel Purchase,12
pxl.funnelPurchase,pages.marketingIntel.influencer,pages.marketingIntel.influencer.pxl.funnelPurchase,Funnel Purchase,3
pxl.days,crm.contentCal,crm.contentCal.pxl.days,Days,12
pxl.days,pages.marketingIntel.influencer,pages.marketingIntel.influencer.pxl.days,Days,3
pxl.noDataTitle,crm.contentCal,crm.contentCal.pxl.noDataTitle,No Data Title,12
pxl.noDataTitle,pages.marketingIntel.influencer,pages.marketingIntel.influencer.pxl.noDataTitle,No Data Title,3
pxl.noDataDesc,crm.contentCal,crm.contentCal.pxl.noDataDesc,No Data,12
pxl.noDataDesc,pages.marketingIntel.influencer,pages.marketingIntel.influencer.pxl.noDataDesc,No Data,3
pxl.totalEvents,crm.contentCal,crm.contentCal.pxl.totalEvents,Total Events,12
pxl.totalEvents,pages.marketingIntel.influencer,pages.marketingIntel.influencer.pxl.totalEvents,Total Events,3
pxl.purchases,crm.contentCal,crm.contentCal.pxl.purchases,Purchases,12
pxl.purchases,pages.marketingIntel.influencer,pages.marketingIntel.influencer.pxl.purchases,Purchases,3
pxl.totalRevenue,crm.contentCal,crm.contentCal.pxl.totalRevenue,Total Revenue,12
pxl.totalRevenue,pages.marketingIntel.influencer,pages.marketingIntel.influencer.pxl.totalRevenue,Total Revenue,3
pxl.convRate,crm.contentCal,crm.contentCal.pxl.convRate,Conv Rate,12
pxl.convRate,pages.marketingIntel.influencer,pages.marketingIntel.influencer.pxl.convRate,Conv Rate,3
pxl.metaForward,crm.contentCal,crm.contentCal.pxl.metaForward,Meta Forward,12
pxl.metaForward,pages.marketingIntel.influencer,pages.marketingIntel.influencer.pxl.metaForward,Meta Forward,3
pxl.serverSideCAPI,crm.contentCal,crm.contentCal.pxl.serverSideCAPI,Server Side C A P I,12
pxl.serverSideCAPI,pages.marketingIntel.influencer,pages.marketingIntel.influencer.pxl.serverSideCAPI,Server Side C A P I,3
pxl.tiktokForward,crm.contentCal,crm.contentCal.pxl.tiktokForward,Tiktok Forward,12
pxl.tiktokForward,pages.marketingIntel.influencer,pages.marketingIntel.influencer.pxl.tiktokForward,Tiktok Forward,3
pxl.serverSideEvent,crm.contentCal,crm.contentCal.pxl.serverSideEvent,Server Side Event,12
pxl.serverSideEvent,pages.marketingIntel.influencer,pages.marketingIntel.influencer.pxl.serverSideEvent,Server Side Event,3
pxl.funnelTitle,crm.contentCal,crm.contentCal.pxl.funnelTitle,Funnel Title,12
pxl.funnelTitle,pages.marketingIntel.influencer,pages.marketingIntel.influencer.pxl.funnelTitle,Funnel Title,3
pxl.channelAttr,crm.contentCal,crm.contentCal.pxl.channelAttr,Channel Attr,12
pxl.channelAttr,pages.marketingIntel.influencer,pages.marketingIntel.influencer.pxl.channelAttr,Channel Attr,3
pxl.noChannelData,crm.contentCal,crm.contentCal.pxl.noChannelData,No Channel Data,12
pxl.noChannelData,pages.marketingIntel.influencer,pages.marketingIntel.influencer.pxl.noChannelData,No Channel Data,3
pxl.source,crm.contentCal,crm.contentCal.pxl.source,Source,12
pxl.source,pages.marketingIntel.influencer,pages.marketingIntel.influencer.pxl.source,Source,3
pxl.medium,crm.contentCal,crm.contentCal.pxl.medium,Medium,12
pxl.medium,pages.marketingIntel.influencer,pages.marketingIntel.influencer.pxl.medium,Medium,3
pxl.sessions,crm.contentCal,crm.contentCal.pxl.sessions,Sessions,12
pxl.sessions,pages.marketingIntel.influencer,pages.marketingIntel.influencer.pxl.sessions,Sessions,3
pxl.revenue,crm.contentCal,crm.contentCal.pxl.revenue,Revenue,12
pxl.revenue,pages.marketingIntel.influencer,pages.marketingIntel.influencer.pxl.revenue,Revenue,3
pxl.nameRequired,crm.contentCal,crm.contentCal.pxl.nameRequired,Name Required,12
pxl.nameRequired,pages.marketingIntel.influencer,pages.marketingIntel.influencer.pxl.nameRequired,Name Required,3
pxl.secInputBlocked,crm.contentCal,crm.contentCal.pxl.secInputBlocked,Sec Input Blocked,12
pxl.secInputBlocked,pages.marketingIntel.influencer,pages.marketingIntel.influencer.pxl.secInputBlocked,Sec Input Blocked,3
pxl.createSuccess,crm.contentCal,crm.contentCal.pxl.createSuccess,Create Success,12
pxl.createSuccess,pages.marketingIntel.influencer,pages.marketingIntel.influencer.pxl.createSuccess,Create Success,3
pxl.createError,crm.contentCal,crm.contentCal.pxl.createError,Create Error,12
pxl.createError,pages.marketingIntel.influencer,pages.marketingIntel.influencer.pxl.createError,Create Error,3
pxl.deleteConfirm,crm.contentCal,crm.contentCal.pxl.deleteConfirm,Delete Confirm,12
pxl.deleteConfirm,pages.marketingIntel.influencer,pages.marketingIntel.influencer.pxl.deleteConfirm,Delete Confirm,3
pxl.createPixel,crm.contentCal,crm.contentCal.pxl.createPixel,Create Pixel,12
pxl.createPixel,pages.marketingIntel.influencer,pages.marketingIntel.influencer.pxl.createPixel,Create Pixel,3
pxl.pixelName,crm.contentCal,crm.contentCal.pxl.pixelName,Pixel Name,12
pxl.pixelName,pages.marketingIntel.influencer,pages.marketingIntel.influencer.pxl.pixelName,Pixel Name,3
pxl.pixelNamePh,crm.contentCal,crm.contentCal.pxl.pixelNamePh,Pixel Name Ph,12
pxl.pixelNamePh,pages.marketingIntel.influencer,pages.marketingIntel.influencer.pxl.pixelNamePh,Pixel Name Ph,3
pxl.domain,crm.contentCal,crm.contentCal.pxl.domain,Domain,12
pxl.domain,pages.marketingIntel.influencer,pages.marketingIntel.influencer.pxl.domain,Domain,3
pxl.metaCAPIToken,crm.contentCal,crm.contentCal.pxl.metaCAPIToken,Meta C A P I Token,12
pxl.metaCAPIToken,pages.marketingIntel.influencer,pages.marketingIntel.influencer.pxl.metaCAPIToken,Meta C A P I Token,3
pxl.creating,crm.contentCal,crm.contentCal.pxl.creating,Creating,12
pxl.creating,pages.marketingIntel.influencer,pages.marketingIntel.influencer.pxl.creating,Creating,3
pxl.createPixelBtn,crm.contentCal,crm.contentCal.pxl.createPixelBtn,Create Pixel,12
pxl.createPixelBtn,pages.marketingIntel.influencer,pages.marketingIntel.influencer.pxl.createPixelBtn,Create Pixel,3
pxl.pixelList,crm.contentCal,crm.contentCal.pxl.pixelList,Pixel List,12
pxl.pixelList,pages.marketingIntel.influencer,pages.marketingIntel.influencer.pxl.pixelList,Pixel List,3
pxl.noPixels,crm.contentCal,crm.contentCal.pxl.noPixels,No Pixels,12
pxl.noPixels,pages.marketingIntel.influencer,pages.marketingIntel.influencer.pxl.noPixels,No Pixels,3
pxl.snippet,crm.contentCal,crm.contentCal.pxl.snippet,Snippet,12
pxl.snippet,pages.marketingIntel.influencer,pages.marketingIntel.influencer.pxl.snippet,Snippet,3
pxl.delete,crm.contentCal,crm.contentCal.pxl.delete,Delete,12
pxl.delete,pages.marketingIntel.influencer,pages.marketingIntel.influencer.pxl.delete,Delete,3
pxl.snippetTitle,crm.contentCal,crm.contentCal.pxl.snippetTitle,Snippet Title,12
pxl.snippetTitle,pages.marketingIntel.influencer,pages.marketingIntel.influencer.pxl.snippetTitle,Snippet Title,3
pxl.copy,crm.contentCal,crm.contentCal.pxl.copy,Copy,12
pxl.copy,pages.marketingIntel.influencer,pages.marketingIntel.influencer.pxl.copy,Copy,3
pxl.snippetGuide1,crm.contentCal,crm.contentCal.pxl.snippetGuide1,Snippet Guide1,12
pxl.snippetGuide1,pages.marketingIntel.influencer,pages.marketingIntel.influencer.pxl.snippetGuide1,Snippet Guide1,3
pxl.snippetGuide2,crm.contentCal,crm.contentCal.pxl.snippetGuide2,Snippet Guide2,12
pxl.snippetGuide2,pages.marketingIntel.influencer,pages.marketingIntel.influencer.pxl.snippetGuide2,Snippet Guide2,3
pxl.snippetGuide3,crm.contentCal,crm.contentCal.pxl.snippetGuide3,Snippet Guide3,12
pxl.snippetGuide3,pages.marketingIntel.influencer,pages.marketingIntel.influencer.pxl.snippetGuide3,Snippet Guide3,3
pxl.testEventSend,crm.contentCal,crm.contentCal.pxl.testEventSend,Test Event Send,12
pxl.testEventSend,pages.marketingIntel.influencer,pages.marketingIntel.influencer.pxl.testEventSend,Test Event Send,3
pxl.eventType,crm.contentCal,crm.contentCal.pxl.eventType,Event Type,12
pxl.eventType,pages.marketingIntel.influencer,pages.marketingIntel.influencer.pxl.eventType,Event Type,3
pxl.amount,crm.contentCal,crm.contentCal.pxl.amount,Amount,12
pxl.amount,pages.marketingIntel.influencer,pages.marketingIntel.influencer.pxl.amount,Amount,3
pxl.sending,crm.contentCal,crm.contentCal.pxl.sending,Sending,12
pxl.sending,pages.marketingIntel.influencer,pages.marketingIntel.influencer.pxl.sending,Sending,3
pxl.sendEvent,crm.contentCal,crm.contentCal.pxl.sendEvent,Send Event,12
pxl.sendEvent,pages.marketingIntel.influencer,pages.marketingIntel.influencer.pxl.sendEvent,Send Event,3
pxl.realtimeStream,crm.contentCal,crm.contentCal.pxl.realtimeStream,Realtime Stream,12
pxl.realtimeStream,pages.marketingIntel.influencer,pages.marketingIntel.influencer.pxl.realtimeStream,Realtime Stream,3
pxl.noEvents,crm.contentCal,crm.contentCal.pxl.noEvents,No Events,12
pxl.noEvents,pages.marketingIntel.influencer,pages.marketingIntel.influencer.pxl.noEvents,No Events,3
pxl.tabSettings,crm.contentCal,crm.contentCal.pxl.tabSettings,Settings,12
pxl.tabSettings,pages.marketingIntel.influencer,pages.marketingIntel.influencer.pxl.tabSettings,Settings,3
pxl.secLockTitle,crm.contentCal,crm.contentCal.pxl.secLockTitle,Sec Lock Title,12
pxl.secLockTitle,pages.marketingIntel.influencer,pages.marketingIntel.influencer.pxl.secLockTitle,Sec Lock Title,3
pxl.secLockDesc,crm.contentCal,crm.contentCal.pxl.secLockDesc,Sec Lock,12
pxl.secLockDesc,pages.marketingIntel.influencer,pages.marketingIntel.influencer.pxl.secLockDesc,Sec Lock,3
pxl.secLockWait,crm.contentCal,crm.contentCal.pxl.secLockWait,Sec Lock Wait,12
pxl.secLockWait,pages.marketingIntel.influencer,pages.marketingIntel.influencer.pxl.secLockWait,Sec Lock Wait,3
pnl.kpiRevenue,crm.contentCal,crm.contentCal.pnl.kpiRevenue,Total Revenue,12
pnl.kpiRevenue,pages.marketingIntel.influencer,pages.marketingIntel.influencer.pnl.kpiRevenue,Total Revenue,3
pnl.kpiAdSpend,crm.contentCal,crm.contentCal.pnl.kpiAdSpend,Ad Spend,12
