path,usage_count,sample_files
pages.marketingIntel.marketingIntel.banner.triggerTypes.cart_abandoned,0,
pages.marketingIntel.marketingIntel.banner.triggerTypes.churned,0,
pages.marketingIntel.marketingIntel.banner.triggerTypes.segment_entered,0,
pages.marketingIntel.marketingIntel.banner.triggerTypes.birthday,0,
pages.marketingIntel.marketingIntel.banner.triggerTypes.manual,0,
pages.marketingIntel.marketingIntel.banner.nodeConfig,0,
pages.marketingIntel.marketingIntel.banner.nodeName,0,
pages.marketingIntel.marketingIntel.banner.triggerType,0,
pages.marketingIntel.marketingIntel.banner.emailSubject,0,
pages.marketingIntel.marketingIntel.banner.emailFrom,0,
pages.marketingIntel.marketingIntel.banner.emailSubjectPh,0,
pages.marketingIntel.marketingIntel.banner.emailSenderPh,0,
pages.marketingIntel.marketingIntel.banner.emailTestSend,0,
pages.marketingIntel.marketingIntel.banner.emailSimulate,0,
pages.marketingIntel.marketingIntel.banner.kakaoTemplate,0,
pages.marketingIntel.marketingIntel.banner.kakaoMsgType,0,
pages.marketingIntel.marketingIntel.banner.kakaoAlimtalk,0,
pages.marketingIntel.marketingIntel.banner.kakaoFriendtalk,0,
pages.marketingIntel.marketingIntel.banner.kakaoTest,0,
pages.marketingIntel.marketingIntel.banner.lineTemplate,0,
pages.marketingIntel.marketingIntel.banner.lineMsgType,0,
pages.marketingIntel.marketingIntel.banner.lineTestSend,0,
pages.marketingIntel.marketingIntel.banner.lineSimulate,0,
pages.marketingIntel.marketingIntel.banner.delayTime,0,
pages.marketingIntel.marketingIntel.banner.delayUnit,0,
pages.marketingIntel.marketingIntel.banner.minutes,0,
pages.marketingIntel.marketingIntel.banner.hours,0,
pages.marketingIntel.marketingIntel.banner.days,0,
pages.marketingIntel.marketingIntel.banner.conditionField,0,
pages.marketingIntel.marketingIntel.banner.conditionEmailClicked,0,
pages.marketingIntel.marketingIntel.banner.conditionEmailOpened,0,
pages.marketingIntel.marketingIntel.banner.conditionPurchased,0,
pages.marketingIntel.marketingIntel.banner.conditionLtvGt,0,
pages.marketingIntel.marketingIntel.banner.conditionKakaoClicked,0,
pages.marketingIntel.marketingIntel.banner.conditionLineClicked,0,
pages.marketingIntel.marketingIntel.banner.abGroupA,0,
pages.marketingIntel.marketingIntel.banner.abGroupB,0,
pages.marketingIntel.marketingIntel.banner.deleteNode,0,
pages.marketingIntel.marketingIntel.banner.backToList,0,
pages.marketingIntel.marketingIntel.banner.saving,0,
pages.marketingIntel.marketingIntel.banner.save,0,
pages.marketingIntel.marketingIntel.banner.Simulation,0,
pages.marketingIntel.marketingIntel.banner.execLog,0,
pages.marketingIntel.marketingIntel.banner.recentTriggers,0,
pages.marketingIntel.marketingIntel.banner.clickToEdit,0,
pages.marketingIntel.marketingIntel.banner.emailSendSim,0,
pages.marketingIntel.marketingIntel.banner.kakaoSendSim,0,
pages.marketingIntel.marketingIntel.banner.lineSendSim,0,
pages.marketingIntel.marketingIntel.banner.pnlLowMargin,0,
pages.marketingIntel.marketingIntel.banner.pnlLowMarginSub,0,
pages.marketingIntel.marketingIntel.banner.pnlAiAction,0,
pages.marketingIntel.marketingIntel.banner.pnlHighMargin,0,
pages.marketingIntel.marketingIntel.banner.pnlHighMarginSub,0,
pages.marketingIntel.marketingIntel.banner.pnlBudgetAction,0,
pages.marketingIntel.marketingIntel.banner.kpiRulesActive,0,
pages.marketingIntel.marketingIntel.banner.kpiRulesFired,0,
pages.marketingIntel.marketingIntel.banner.kpiAllNormal,0,
pages.marketingIntel.marketingIntel.banner.kpiRuleAction,0,
pages.marketingIntel.marketingIntel.banner.attrAiRun,0,
pages.marketingIntel.marketingIntel.banner.attrAiSub,0,
pages.marketingIntel.marketingIntel.channelKpiPage.pageTitle,0,
pages.marketingIntel.marketingIntel.channelKpiPage.heroDesc,0,
pages.marketingIntel.marketingIntel.channelKpiPage.badgeAdSpend,0,
pages.marketingIntel.marketingIntel.channelKpiPage.badgeBlendedRoas,0,
pages.marketingIntel.marketingIntel.channelKpiPage.badgeOrders,0,
pages.marketingIntel.marketingIntel.channelKpiPage.badgeOpProfit,0,
pages.marketingIntel.marketingIntel.channelKpiPage.tabGoals,0,
pages.marketingIntel.marketingIntel.channelKpiPage.tabRoles,0,
pages.marketingIntel.marketingIntel.channelKpiPage.tabSetup,0,
pages.marketingIntel.marketingIntel.channelKpiPage.tabSns,0,
pages.marketingIntel.marketingIntel.channelKpiPage.tabContent,0,
pages.marketingIntel.marketingIntel.channelKpiPage.tabCommunity,0,
pages.marketingIntel.marketingIntel.channelKpiPage.tabTargets,0,
pages.marketingIntel.marketingIntel.channelKpiPage.tabMonitor,0,
pages.marketingIntel.marketingIntel.channelKpiPage.bizGoalSetting,0,
pages.marketingIntel.marketingIntel.channelKpiPage.brandAwareness,0,
pages.marketingIntel.marketingIntel.channelKpiPage.brandAwarenessDesc,0,
pages.marketingIntel.marketingIntel.channelKpiPage.webTraffic,0,
pages.marketingIntel.marketingIntel.channelKpiPage.webTrafficDesc,0,
pages.marketingIntel.marketingIntel.channelKpiPage.inquiriesPurchases,0,
pages.marketingIntel.marketingIntel.channelKpiPage.inquiriesPurchasesDesc,0,
pages.marketingIntel.marketingIntel.channelKpiPage.selected,0,
pages.marketingIntel.marketingIntel.channelKpiPage.clickSelect,0,
pages.marketingIntel.marketingIntel.channelKpiPage.selectedGoals,0,
pages.marketingIntel.marketingIntel.channelKpiPage.pleaseSelectGoal,0,
pages.marketingIntel.marketingIntel.channelKpiPage.channelRoleDef,0,
pages.marketingIntel.marketingIntel.channelKpiPage.chSearchAds,0,
pages.marketingIntel.marketingIntel.channelKpiPage.chSnsAds,0,
pages.marketingIntel.marketingIntel.channelKpiPage.chBlog,0,
pages.marketingIntel.marketingIntel.channelKpiPage.chCommunity,0,
pages.marketingIntel.marketingIntel.channelKpiPage.roleCaptureIntent,0,
pages.marketingIntel.marketingIntel.channelKpiPage.roleBrandReach,0,
pages.marketingIntel.marketingIntel.channelKpiPage.roleInfoTrust,0,
pages.marketingIntel.marketingIntel.channelKpiPage.roleCustRel,0,
pages.marketingIntel.marketingIntel.channelKpiPage.descCaptureIntent,0,
pages.marketingIntel.marketingIntel.channelKpiPage.descBrandReach,0,
pages.marketingIntel.marketingIntel.channelKpiPage.descInfoTrust,0,
pages.marketingIntel.marketingIntel.channelKpiPage.descCustRel,0,
pages.marketingIntel.marketingIntel.channelKpiPage.coreKpis,0,
pages.marketingIntel.marketingIntel.channelKpiPage.ctr,0,
pages.marketingIntel.marketingIntel.channelKpiPage.cpc,0,
pages.marketingIntel.marketingIntel.channelKpiPage.convRate,0,
pages.marketingIntel.marketingIntel.channelKpiPage.cpa,0,
pages.marketingIntel.marketingIntel.channelKpiPage.roas,0,
pages.marketingIntel.marketingIntel.channelKpiPage.reach,0,
pages.marketingIntel.marketingIntel.channelKpiPage.engagement,0,
pages.marketingIntel.marketingIntel.channelKpiPage.videoViews,0,
pages.marketingIntel.marketingIntel.channelKpiPage.pageViews,0,
pages.marketingIntel.marketingIntel.channelKpiPage.visitors,0,
pages.marketingIntel.marketingIntel.channelKpiPage.avgTime,0,
pages.marketingIntel.marketingIntel.channelKpiPage.searchTraffic,0,
pages.marketingIntel.marketingIntel.channelKpiPage.postViews,0,
pages.marketingIntel.marketingIntel.channelKpiPage.comments,0,
pages.marketingIntel.marketingIntel.channelKpiPage.inquiries,0,
pages.marketingIntel.marketingIntel.channelKpiPage.newMembers,0,
pages.marketingIntel.marketingIntel.channelKpiPage.targetSetup,0,
pages.marketingIntel.marketingIntel.channelKpiPage.lblCtrFull,0,
pages.marketingIntel.marketingIntel.channelKpiPage.lblConvRate,0,
pages.marketingIntel.marketingIntel.channelKpiPage.lblCpaFull,0,
pages.marketingIntel.marketingIntel.channelKpiPage.lblRoasFull,0,
pages.marketingIntel.marketingIntel.channelKpiPage.lblCpcFull,0,
pages.marketingIntel.marketingIntel.channelKpiPage.hintCtr,0,
pages.marketingIntel.marketingIntel.channelKpiPage.hintConvRate,0,
pages.marketingIntel.marketingIntel.channelKpiPage.hintCpa,0,
pages.marketingIntel.marketingIntel.channelKpiPage.hintRoas,0,
pages.marketingIntel.marketingIntel.channelKpiPage.hintCpc,0,
pages.marketingIntel.marketingIntel.channelKpiPage.snsKpiOverview,0,
pages.marketingIntel.marketingIntel.channelKpiPage.snsKpiByChannel,0,
pages.marketingIntel.marketingIntel.channelKpiPage.allChannels,0,
pages.marketingIntel.marketingIntel.channelKpiPage.channelCol,0,
pages.marketingIntel.marketingIntel.channelKpiPage.contentKpi,0,
pages.marketingIntel.marketingIntel.channelKpiPage.contentImpressions,0,
pages.marketingIntel.marketingIntel.channelKpiPage.siteTraffic,0,
pages.marketingIntel.marketingIntel.channelKpiPage.contentEngage,0,
pages.marketingIntel.marketingIntel.channelKpiPage.seoImpact,0,
pages.marketingIntel.marketingIntel.channelKpiPage.monthlyTrend,0,
pages.marketingIntel.marketingIntel.channelKpiPage.currentMonth,0,
pages.marketingIntel.marketingIntel.channelKpiPage.communityKpi,0,
pages.marketingIntel.marketingIntel.channelKpiPage.naverCafe,0,
pages.marketingIntel.marketingIntel.channelKpiPage.kakaoGuild,0,
pages.marketingIntel.marketingIntel.channelKpiPage.contentInterest,0,
pages.marketingIntel.marketingIntel.channelKpiPage.communityAct,0,
pages.marketingIntel.marketingIntel.channelKpiPage.interestConv,0,
pages.marketingIntel.marketingIntel.channelKpiPage.communityGrowth,0,
pages.marketingIntel.marketingIntel.channelKpiPage.share,0,
pages.marketingIntel.marketingIntel.channelKpiPage.targetVsActuals,0,
pages.marketingIntel.marketingIntel.channelKpiPage.overallAchieve,0,
pages.marketingIntel.marketingIntel.channelKpiPage.targetLabel,0,
pages.marketingIntel.marketingIntel.channelKpiPage.achieved,0,
pages.marketingIntel.marketingIntel.channelKpiPage.achievedOk,0,
pages.marketingIntel.marketingIntel.channelKpiPage.belowTarget,0,
pages.marketingIntel.marketingIntel.channelKpiPage.descCtr,0,
pages.marketingIntel.marketingIntel.channelKpiPage.descConvRate,0,
pages.marketingIntel.marketingIntel.channelKpiPage.descCpa,0,
pages.marketingIntel.marketingIntel.channelKpiPage.descRoas,0,
pages.marketingIntel.marketingIntel.channelKpiPage.descCpc,0,
pages.marketingIntel.marketingIntel.channelKpiPage.monitorAi,0,
pages.marketingIntel.marketingIntel.channelKpiPage.claudeAiTitle,0,
pages.marketingIntel.marketingIntel.channelKpiPage.claudeAiDesc,0,
pages.marketingIntel.marketingIntel.channelKpiPage.weeklyAi,0,
pages.marketingIntel.marketingIntel.channelKpiPage.monthlyAi,0,
pages.marketingIntel.marketingIntel.channelKpiPage.runAi,0,
pages.marketingIntel.marketingIntel.channelKpiPage.aiAnalyzing,0,
pages.marketingIntel.marketingIntel.channelKpiPage.history,0,
pages.marketingIntel.marketingIntel.channelKpiPage.aiSummary,0,
pages.marketingIntel.marketingIntel.channelKpiPage.keyInsight,0,
pages.marketingIntel.marketingIntel.channelKpiPage.immediateAction,0,
pages.marketingIntel.marketingIntel.channelKpiPage.strengths,0,
pages.marketingIntel.marketingIntel.channelKpiPage.weaknesses,0,
pages.marketingIntel.marketingIntel.channelKpiPage.improveRecs,0,
pages.marketingIntel.marketingIntel.channelKpiPage.weeklyAdTrend,0,
pages.marketingIntel.marketingIntel.channelKpiPage.period,0,
pages.marketingIntel.marketingIntel.channelKpiPage.noData,0,
pages.marketingIntel.marketingIntel.channelKpiPage.checklist,0,
pages.marketingIntel.marketingIntel.channelKpiPage.chkEff,0,
pages.marketingIntel.marketingIntel.channelKpiPage.chkCostPerf,0,
pages.marketingIntel.marketingIntel.channelKpiPage.chkImprove,0,
pages.marketingIntel.marketingIntel.channelKpiPage.aiHistoryList,0,
pages.marketingIntel.marketingIntel.channelKpiPage.noHistory,0,
pages.marketingIntel.marketingIntel.channelKpiPage.guideTabsTitle,0,
pages.marketingIntel.marketingIntel.channelKpiPage.guideGoalName,0,
pages.marketingIntel.marketingIntel.channelKpiPage.guideGoalDesc,0,
pages.marketingIntel.marketingIntel.channelKpiPage.guideRoleName,0,
pages.marketingIntel.marketingIntel.channelKpiPage.guideRoleDesc,0,
pages.marketingIntel.marketingIntel.channelKpiPage.guideSetupName,0,
pages.marketingIntel.marketingIntel.channelKpiPage.guideSetupDesc,0,
pages.marketingIntel.marketingIntel.channelKpiPage.guideSnsName,0,
pages.marketingIntel.marketingIntel.channelKpiPage.guideSnsDesc,0,
pages.marketingIntel.marketingIntel.channelKpiPage.guideContentName,0,
pages.marketingIntel.marketingIntel.channelKpiPage.guideContentDesc,0,
pages.marketingIntel.marketingIntel.channelKpiPage.guideCommunityName,0,
pages.marketingIntel.marketingIntel.channelKpiPage.guideCommunityDesc,0,
pages.marketingIntel.marketingIntel.channelKpiPage.guideTargetName,0,
pages.marketingIntel.marketingIntel.channelKpiPage.guideTargetDesc,0,
pages.marketingIntel.marketingIntel.channelKpiPage.guideMonitorName,0,
pages.marketingIntel.marketingIntel.channelKpiPage.guideMonitorDesc,0,
pages.marketingIntel.marketingIntel.channelKpiPage.chName_,0,
pages.marketingIntel.marketingIntel.unified.selectMarkets,0,
pages.marketingIntel.marketingIntel.unified.optimalTime,0,
pages.marketingIntel.marketingIntel.unified.weekday,0,
pages.marketingIntel.marketingIntel.unified.weekend,0,
pages.marketingIntel.marketingIntel.unified.cloneCampaign,0,
pages.marketingIntel.marketingIntel.unified.saveTemplate,0,
pages.marketingIntel.marketingIntel.unified.catFashion,0,
pages.marketingIntel.marketingIntel.unified.catBeauty,0,
pages.marketingIntel.marketingIntel.unified.catFood,0,
pages.marketingIntel.marketingIntel.unified.catTech,0,
pages.marketingIntel.marketingIntel.unified.catTravel,0,
pages.marketingIntel.marketingIntel.unified.catSoftware,0,
pages.marketingIntel.marketingIntel.unified.catGeneral,0,
pages.marketingIntel.marketingIntel.unified.step1,0,
pages.marketingIntel.marketingIntel.unified.step2,0,
pages.marketingIntel.marketingIntel.unified.step3,0,
pages.marketingIntel.marketingIntel.unified.alertSuccess,0,
pages.marketingIntel.marketingIntel.unified.mainTitle,0,
pages.marketingIntel.marketingIntel.unified.heroDesc,0,
pages.marketingIntel.marketingIntel.unified.qBudget,0,
pages.marketingIntel.marketingIntel.unified.budgetSub,0,
pages.marketingIntel.marketingIntel.unified.whichCategory,0,
pages.marketingIntel.marketingIntel.unified.campName,0,
pages.marketingIntel.marketingIntel.unified.budgetLabel,0,
pages.marketingIntel.marketingIntel.unified.budgetErr,0,
pages.marketingIntel.marketingIntel.unified.simulating,0,
pages.marketingIntel.marketingIntel.unified.btnSimulate,0,
pages.marketingIntel.marketingIntel.unified.mixTitle,0,
pages.marketingIntel.marketingIntel.unified.mixSub,0,
pages.marketingIntel.marketingIntel.unified.estRoas,0,
pages.marketingIntel.marketingIntel.unified.estConv,0,
pages.marketingIntel.marketingIntel.unified.cases,0,
pages.marketingIntel.marketingIntel.unified.expRoas,0,
pages.marketingIntel.marketingIntel.unified.btnRetry,0,
pages.marketingIntel.marketingIntel.unified.btnNext,0,
pages.marketingIntel.marketingIntel.unified.launchTitle,0,
pages.marketingIntel.marketingIntel.unified.launchSub,0,
pages.marketingIntel.marketingIntel.unified.payMethod,0,
pages.marketingIntel.marketingIntel.unified.corporateCard,0,
pages.marketingIntel.marketingIntel.unified.totalAmt,0,
pages.marketingIntel.marketingIntel.unified.btnReview,0,
pages.marketingIntel.marketingIntel.unified.btnLaunching,0,
pages.marketingIntel.marketingIntel.unified.btnLaunch,0,
pages.marketingIntel.marketingIntel.influencerUGC.txt_WhitelistA_4,0,
pages.marketingIntel.marketingIntel.influencerUGC.txt_Percontrac_8,0,
pages.marketingIntel.marketingIntel.influencerUGC.txt_ActualPaid_9,0,
pages.marketingIntel.marketingIntel.influencerUGC.txt_Difference_10,0,
pages.marketingIntel.marketingIntel.influencerUGC.txt_CreatorROI_11,0,
pages.marketingIntel.marketingIntel.influencerUGC.txt_Engagement_12,0,
pages.marketingIntel.marketingIntel.influencerUGC.txt_AdCreative_13,0,
pages.marketingIntel.marketingIntel.influencerUGC.txt_ProductPag_14,0,
pages.marketingIntel.marketingIntel.influencerUGC.txt_Channelper_15,0,
pages.marketingIntel.marketingIntel.influencerUGC.txt_부정키워드Top5_16,0,
pages.marketingIntel.marketingIntel.influencerUGC.txt_부정키워드급증10건_17,0,
pages.marketingIntel.marketingIntel.influencerUGC.txt_리뷰피드_18,0,
pages.marketingIntel.marketingIntel.influencerUGC.txt_All감성_19,0,
pages.marketingIntel.marketingIntel.influencerUGC.txt_긍정_20,0,
pages.marketingIntel.marketingIntel.influencerUGC.txt_inprogress_21,0,
pages.marketingIntel.marketingIntel.influencerUGC.txt_부정_22,0,
pages.marketingIntel.marketingIntel.influencerUGC.txt_CS대응_23,0,
pages.marketingIntel.marketingIntel.influencerUGC.txt_SearchResultNo_24,0,
pages.marketingIntel.marketingIntel.influencerUGC.txt_AI인플루언서평가A_25,0,
pages.marketingIntel.marketingIntel.influencerUGC.txt_평가항목per점Co_26,0,
pages.marketingIntel.marketingIntel.influencerUGC.txt_실적_27,0,
pages.marketingIntel.marketingIntel.influencerUGC.txt_강점_28,0,
pages.marketingIntel.marketingIntel.influencerUGC.txt_개선포인트_29,0,
pages.marketingIntel.marketingIntel.influencerUGC.txt_AI적정Commis_30,0,
pages.marketingIntel.marketingIntel.influencerUGC.txt_지역연령성per참여_31,0,
pages.marketingIntel.marketingIntel.influencerUGC.txt_AI인플루언서종합평_32,0,
pages.marketingIntel.marketingIntel.influencerUGC.txt_ClaudeSonn_33,0,
pages.marketingIntel.marketingIntel.influencerUGC.txt_지역연령성per참여_34,0,
pages.marketingIntel.marketingIntel.influencerUGC.txt_ClaudeAI가C_35,0,
pages.marketingIntel.marketingIntel.influencerUGC.txt_평가대상Creato_36,0,
pages.marketingIntel.marketingIntel.influencerUGC.txt_AI평가RunBut_37,0,
pages.marketingIntel.marketingIntel.influencerUGC.txt_포트폴리오종합Ana_38,0,
pages.marketingIntel.marketingIntel.influencerUGC.txt_CreatorAI평_39,0,
pages.marketingIntel.marketingIntel.influencerUGC.txt_행Clicks시항목_40,0,
pages.marketingIntel.marketingIntel.influencerUGC.txt_AI점Count_41,0,
pages.marketingIntel.marketingIntel.influencerUGC.txt_계약갱신Recommendations_42,0,
pages.marketingIntel.marketingIntel.influencerUGC.txt_권장Commissi_43,0,
pages.marketingIntel.marketingIntel.influencerUGC.txt_포트폴리오전략인사이_44,0,
pages.marketingIntel.marketingIntel.influencerUGC.txt_Budget최적화제_45,0,
pages.marketingIntel.marketingIntel.influencerUGC.txt_AI재Analysi_46,0,
pages.marketingIntel.marketingIntel.influencerUGC.txt_All리뷰_47,0,
pages.marketingIntel.marketingIntel.influencerUGC.txt_4개Channel합_48,0,
pages.marketingIntel.marketingIntel.influencerUGC.txt_Average평점_49,0,
pages.marketingIntel.marketingIntel.influencerUGC.txt_전Channel가i_50,0,
pages.marketingIntel.marketingIntel.influencerUGC.txt_부정리뷰_51,0,
pages.marketingIntel.marketingIntel.influencerUGC.txt_즉시대응필요_52,0,
pages.marketingIntel.marketingIntel.influencerUGC.txt_긍정Rate_53,0,
pages.marketingIntel.marketingIntel.influencerUGC.txt_전월31p_54,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_0,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_1,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_2,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_3,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_4,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_5,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_6,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_7,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_8,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_9,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_10,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_11,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_12,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_13,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_14,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_15,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_16,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_17,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_18,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_19,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_20,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_21,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_22,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_23,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_24,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_25,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_26,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_27,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_28,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_29,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_30,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_31,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_32,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_33,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_34,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_35,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_36,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_37,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_38,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_39,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_40,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_41,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_42,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_43,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_44,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_45,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_46,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_47,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_48,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_49,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_50,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_51,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_52,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_53,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_54,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_55,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_56,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_57,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_58,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_59,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_60,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_61,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_62,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_63,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_64,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_65,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_66,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_67,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_68,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_69,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_70,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_71,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_72,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_73,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_74,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_75,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_76,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_77,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_78,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_79,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_80,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_81,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_82,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_83,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_84,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_85,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_86,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_87,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_88,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_89,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_90,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_91,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_92,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_93,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_94,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_95,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_96,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_97,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_98,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_99,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_100,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_101,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_102,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_103,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_104,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_105,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_106,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_107,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_108,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_109,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_110,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_111,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_112,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_113,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_114,0,
pages.marketingIntel.marketingIntel.influencerUGC.u_115,0,
pages.marketingIntel.marketingIntel.influencerUGC.v_100,0,
pages.marketingIntel.marketingIntel.influencerUGC.v_101,0,
pages.marketingIntel.marketingIntel.influencerUGC.v_102,0,
pages.marketingIntel.marketingIntel.influencerUGC.v_103,0,
pages.marketingIntel.marketingIntel.influencerUGC.v_104,0,
pages.marketingIntel.marketingIntel.influencerUGC.v_105,0,
pages.marketingIntel.marketingIntel.influencerUGC.v_106,0,
pages.marketingIntel.marketingIntel.influencerUGC.v_107,0,
pages.marketingIntel.marketingIntel.influencerUGC.v_108,0,
pages.marketingIntel.marketingIntel.influencerUGC.v_109,0,
pages.marketingIntel.marketingIntel.influencerUGC.v_110,0,
pages.marketingIntel.marketingIntel.influencerUGC.v_111,0,
pages.marketingIntel.marketingIntel.influencerUGC.v_112,0,
pages.marketingIntel.marketingIntel.influencerUGC.v_113,0,
pages.marketingIntel.marketingIntel.influencerUGC.w_200,0,
pages.marketingIntel.marketingIntel.influencerUGC.w_201,0,
pages.marketingIntel.marketingIntel.influencerUGC.w_202,0,
pages.marketingIntel.marketingIntel.influencerUGC.w_203,0,
pages.marketingIntel.marketingIntel.influencerUGC.w_204,0,
pages.marketingIntel.marketingIntel.influencerUGC.w_205,0,
pages.marketingIntel.marketingIntel.influencerUGC.w_206,0,
pages.marketingIntel.marketingIntel.influencerUGC.w_207,0,
pages.marketingIntel.marketingIntel.influencerUGC.w_300,0,
