key,l3_namespace,value,locale_count,locales
crm.contentCal.catalogSync.conn.dwBadge1,crm.contentCal.catalogSync,Dw Badge1,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.conn.dwBadge2,crm.contentCal.catalogSync,Dw Badge2,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.conn.dwBadge3,crm.contentCal.catalogSync,Dw Badge3,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.conn.dwBadge4,crm.contentCal.catalogSync,Dw Badge4,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.conn.dwBadge5,crm.contentCal.catalogSync,Dw Badge5,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.conn.dwArchTitle,crm.contentCal.catalogSync,Dw Arch Title,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.conn.dwArchAd,crm.contentCal.catalogSync,Dw Arch Ad,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.conn.dwArchCommerce,crm.contentCal.catalogSync,Dw Arch Commerce,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.conn.dwArchCRM,crm.contentCal.catalogSync,Dw Arch C R M,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.conn.dwArchAnalytics,crm.contentCal.catalogSync,Dw Arch Analytics,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.conn.eventFeed,crm.contentCal.catalogSync,Event Feed,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.conn.eventFeedSub,crm.contentCal.catalogSync,Event Feed,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.conn.noEvents,crm.contentCal.catalogSync,No Events,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.conn.crossTabSync,crm.contentCal.catalogSync,Cross Sync,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.conn.connected,crm.contentCal.catalogSync,Connected,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.conn.kpiConnected,crm.contentCal.catalogSync,Connected,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.conn.badgeRealSync,crm.contentCal.catalogSync,Badge Real Sync,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.conn.badgeSecurity,crm.contentCal.catalogSync,Badge Security,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.conn.kpiTotal,crm.contentCal.catalogSync,Total,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.conn.tabPlatforms,crm.contentCal.catalogSync,Platforms,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.conn.filterAll,crm.contentCal.catalogSync,Filter All,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.conn.filterDisconnected,crm.contentCal.catalogSync,Filter Disconnected,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.conn.noPlatforms,crm.contentCal.catalogSync,No Platforms,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.conn.noPlatformsDesc,crm.contentCal.catalogSync,No Platforms,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.contentCal.guideTabsTitle,crm.contentCal.catalogSync,Guide Tabs Title,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.contentCal.yearSuffix,crm.contentCal.catalogSync,",",12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.badgeTotalFields,crm.contentCal.ds,Total Fields,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.badgeMetrics,crm.contentCal.ds,Metrics,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.badgeAlertRules,crm.contentCal.ds,Alert Rules,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.badgePlatforms,crm.contentCal.ds,Platforms,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.tabSchemaDesc,crm.contentCal.ds,Field definitions by domain,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.tabPipeline,crm.contentCal.ds,Pipeline,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.tabMetrics,crm.contentCal.ds,Metrics,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.tabMetricsDesc,crm.contentCal.ds,Metrics catalog,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.tabAlerts,crm.contentCal.ds,Alerts,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.tabAlertsDesc,crm.contentCal.ds,Threshold alert rules,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.tabGuideDesc,crm.contentCal.ds,Usage guide,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.ugcInfluencer,crm.contentCal.ds,UGC/Influencer,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.secCampaignHierarchy,crm.contentCal.ds,Campaign Hierarchy,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.secAudienceTarget,crm.contentCal.ds,Audience Targeting,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.secPerfMetrics,crm.contentCal.ds,Performance Metrics,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.secOrder,crm.contentCal.ds,Order Info,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.secSettlement,crm.contentCal.ds,Settlement Info,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.secReturnClaim,crm.contentCal.ds,Returns/Claims,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.secCreatorIdentity,crm.contentCal.ds,Creator Identity,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.secContract,crm.contentCal.ds,Contract Info,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.secContentPerf,crm.contentCal.ds,Content Performance,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.thField,crm.contentCal.ds,Field,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.thType,crm.contentCal.ds,Type,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.thRequired,crm.contentCal.ds,Required,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.thDesc,crm.contentCal.ds,Description,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.thExample,crm.contentCal.ds,Example,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.thTags,crm.contentCal.ds,Tags,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.fields,crm.contentCal.ds,fields,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.platforms,crm.contentCal.ds,Platforms,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.fEventId,crm.contentCal.ds,Event unique ID,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.fPlatform,crm.contentCal.ds,Platform identifier,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.fAccountId,crm.contentCal.ds,Ad account ID,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.fCampaignId,crm.contentCal.ds,Campaign ID,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.fCampaignName,crm.contentCal.ds,Campaign name,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.fCampaignObj,crm.contentCal.ds,Campaign objective,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.fAdsetId,crm.contentCal.ds,Ad set ID,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.fAdsetName,crm.contentCal.ds,Ad set name,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.fAdId,crm.contentCal.ds,Ad ID,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.fAdName,crm.contentCal.ds,Ad name,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.fCreativeType,crm.contentCal.ds,Creative type,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.fKeywordId,crm.contentCal.ds,Keyword ID,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.fKeywordText,crm.contentCal.ds,Keyword text,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.fMatchType,crm.contentCal.ds,Match type,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.fAudienceId,crm.contentCal.ds,Audience ID,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.fAudienceType,crm.contentCal.ds,Audience type,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.fAgeMin,crm.contentCal.ds,Min age,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.fAgeMax,crm.contentCal.ds,Max age,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.fGender,crm.contentCal.ds,Gender,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.fGeoCountry,crm.contentCal.ds,Country,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.fPlacement,crm.contentCal.ds,Placement,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.fDeviceType,crm.contentCal.ds,Device type,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.fEventDate,crm.contentCal.ds,Event date,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.fImpressions,crm.contentCal.ds,Impressions,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.fClicks,crm.contentCal.ds,Clicks,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.fSpend,crm.contentCal.ds,Spend,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.fCurrency,crm.contentCal.ds,Currency,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.fConversions,crm.contentCal.ds,Conversions,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.fConvValue,crm.contentCal.ds,Conversion value,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.fReach,crm.contentCal.ds,Reach,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.fFrequency,crm.contentCal.ds,Frequency,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.fCtr,crm.contentCal.ds,CTR,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.fCpc,crm.contentCal.ds,CPC,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.fRoas,crm.contentCal.ds,ROAS,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.fOrderId,crm.contentCal.ds,Order ID,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.fOrderDate,crm.contentCal.ds,Order date,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.fSku,crm.contentCal.ds,SKU,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.fProductName,crm.contentCal.ds,Product name,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.fQuantity,crm.contentCal.ds,Quantity,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.fSellPrice,crm.contentCal.ds,Sell price,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.fGrossSales,crm.contentCal.ds,Gross sales,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.fSettleId,crm.contentCal.ds,Settlement ID,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.fPlatformFee,crm.contentCal.ds,Platform fee,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.fAdFee,crm.contentCal.ds,Ad fee,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.fNetPayout,crm.contentCal.ds,Net payout,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.fReturnId,crm.contentCal.ds,Return ID,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.fOrigOrderId,crm.contentCal.ds,Original order ID,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.fReturnReason,crm.contentCal.ds,Return reason,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.fReturnStatus,crm.contentCal.ds,Return status,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.fRefundAmt,crm.contentCal.ds,Refund amount,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.fCreatorId,crm.contentCal.ds,Creator ID,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.fHandle,crm.contentCal.ds,Handle,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.fTier,crm.contentCal.ds,Tier,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.fContractId,crm.contentCal.ds,Contract ID,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.fContractType,crm.contentCal.ds,Contract type,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.fContractStart,crm.contentCal.ds,Contract start,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.fContractEnd,crm.contentCal.ds,Contract end,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.fEsignStatus,crm.contentCal.ds,E-sign status,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.fContentId,crm.contentCal.ds,Content ID,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.fContentType,crm.contentCal.ds,Content type,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.fViews,crm.contentCal.ds,Views,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.fLikes,crm.contentCal.ds,Likes,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.fEngRate,crm.contentCal.ds,Engagement rate,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.fAttribRevenue,crm.contentCal.ds,Attributed revenue,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.pipeCollect,crm.contentCal.ds,Data Collection,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.pipeNormalize,crm.contentCal.ds,Normalization/Mapping,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.pipeMetricsCalc,crm.contentCal.ds,Metrics Calculation,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.pipeRecommend,crm.contentCal.ds,Recommendations/Alerts,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.pipeAdApi,crm.contentCal.ds,Ad API Collection,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.pipeMarketFile,crm.contentCal.ds,Market File Collection,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.pipeUgcCrawl,crm.contentCal.ds,UGC Crawling,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.pipeFieldMap,crm.contentCal.ds,Field Mapping,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.pipeCreatorUnify,crm.contentCal.ds,Creator Unification,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.pipeDQ,crm.contentCal.ds,Data Quality Check,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.pipeStreamAgg,crm.contentCal.ds,Stream Aggregation,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.pipeBatchAgg,crm.contentCal.ds,Batch Aggregation,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.pipeDerivedMetrics,crm.contentCal.ds,Derived Metrics,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.pipeAnomalyAlert,crm.contentCal.ds,Anomaly Alerts,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.pipeBudgetRealloc,crm.contentCal.ds,Budget Reallocation,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.dataFlowSummary,crm.contentCal.ds,Data Flow Summary,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.flowPlatformApi,crm.contentCal.ds,Platform API,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.flowKafkaS3,crm.contentCal.ds,Kafka / S3,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.flowNormalize,crm.contentCal.ds,Normalize,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.flowBigQuery,crm.contentCal.ds,BigQuery,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.domain,crm.contentCal.ds,Domain,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.metric,crm.contentCal.ds,Metric,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.formula,crm.contentCal.ds,Formula,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.unit,crm.contentCal.ds,Unit,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.alertCondition,crm.contentCal.ds,Alert Condition,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.definedMetrics,crm.contentCal.ds,defined metrics,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.metricsCatalog,crm.contentCal.ds,Metrics Catalog,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.typeDerived,crm.contentCal.ds,Derived,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.typeAggregate,crm.contentCal.ds,Aggregate,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.metReturnRate,crm.contentCal.ds,Return Rate,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.metSettleRate,crm.contentCal.ds,Settlement Rate,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.metCommRate,crm.contentCal.ds,Commission Rate,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.metEngRate,crm.contentCal.ds,Engagement Rate,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.metCreatorROI,crm.contentCal.ds,Creator ROI,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.metBlendedROAS,crm.contentCal.ds,Blended ROAS,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.metNetMargin,crm.contentCal.ds,Net Margin,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.priority,crm.contentCal.ds,Priority,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.triggerCondition,crm.contentCal.ds,Trigger Condition,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.action,crm.contentCal.ds,Action,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.channel,crm.contentCal.ds,Channel,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.autoExec,crm.contentCal.ds,Auto Execution,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.immediateAction,crm.contentCal.ds,Immediate Action,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.earlyWarning,crm.contentCal.ds,Early Warning,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.optimization,crm.contentCal.ds,Optimization,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.alertRuleCatalog,crm.contentCal.ds,Alert Rule Catalog,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.ruleROAS2,crm.contentCal.ds,ROAS < 2.0x (sustained 24h+),12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.ruleROAS3,crm.contentCal.ds,ROAS < 3.0x (sustained 12h+),12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.ruleReturn12,crm.contentCal.ds,Return rate > 12% (weekly),12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.ruleOverpay,crm.contentCal.ds,Abnormal settlement overcharge,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.ruleWhitelistD30,crm.contentCal.ds,Whitelist expiry in 30 days,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.ruleWhitelistD7,crm.contentCal.ds,Whitelist expiry in 7 days,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.ruleWhitelistD7Action,crm.contentCal.ds,Urgent renewal alert via Slack,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.ruleWhitelistD0,crm.contentCal.ds,Whitelist expired today,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.ruleCreatorROI10,crm.contentCal.ds,Creator ROI > 10x,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.ruleHighViewLowOrder,crm.contentCal.ds,"High views, low orders (50-)",12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.secCode,crm.contentCal.ds,Enter security code,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.secUnlock,crm.contentCal.ds,Unlock,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.crossTabSync,crm.contentCal.ds,Cross-tab synchronized,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.guideRolesTitle,crm.contentCal.ds,Domain Guide,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.exportSchema,crm.contentCal.ds,Export Schema,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.exportJSON,crm.contentCal.ds,Export JSON,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.exportCSV,crm.contentCal.ds,Export CSV,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.dt.tabPixel,crm.contentCal.dt,Pixel,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.dt.srcCRM,crm.contentCal.dt,CRM,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.graph.inf,crm.contentCal.graph,Influencer,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.graph.crt,crm.contentCal.graph,Creative,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.graph.sku,crm.contentCal.graph,SKU,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.security.hackDetected,crm.contentCal.security,Hack Detected,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
